Confirmed,Source,KOR
,"「天之刃」计划的资料？非常抱歉，指挥官，属下唯一的任务只是守护您的安全。","“Sky Blade”프로젝트에 대한 정보? 죄송합니다, 지휘관 님 부하의 유일한 임무는 당신의 안전을 지키는 것입니다."
,"「天之刃」部队的一号成员，战绩优异，态度认真，总是严格听从作战指挥，并一丝不苟地完成各项任务。","“천국의 칼날”부대의 1 위 멤버는 뛰어난 기록과 진지한 태도를 가지고 있으며, 항상 전투 명령에 엄격하게 순종하고 다양한 임무를 꼼꼼하게 완수합니다."
,"「天之刃」部队的三号成员修罗，根据公开资料可得知，修罗拥有队员中最强大的战斗力，单兵作战也足以应对各种类型的敌人，作战能力非常优秀。","공보에 따르면 “천국의 칼날”부대의 세 번째 멤버 인 슈라는 팀원 중 가장 강력한 전투 능력을 가지고 있으며, 다양한 유형의 적들만을 상대 할 수 있으며 뛰어난 전투 능력을 가지고있다."
,"「天之刃」部队的三号成员修罗，根据公开资料可得知，修罗拥有队员中最强大的战斗力，足以应对各种类型的敌人，作战能力非常优秀。\n但修罗的公开资料十分有限，并且通过初步接触，发现其存在狂躁、不受控、难以交流等问题，如何安排她在舰队中的位置，或许还需要深入考虑。","공개 된 바에 따르면 “천국의 칼날”부대의 세 번째 멤버 인 슈라는 멤버 중 가장 강력한 전투 능력을 가지고 있으며 다양한 유형의 적을 상대 할 수 있으며 뛰어난 전투 능력을 가지고있다.\n그러나 Shura의 공개 정보는 매우 제한적이며 초기 접촉을 통해 조증, 통제 불능, 의사 소통의 어려움과 같은 문제가 있음을 알 수 있으며 함대에서 자신의 위치를 어떻게 배치할지 깊이 고려할 필요가 있습니다."
,"「天之刃」部队的二号成员，擅长隐秘行动，在小队中负责潜入与奇袭，拥有远超平均水平的爆发速度与反应能力。","“천국의 칼날”부대의 두 번째 멤버는 스텔스 작전을 잘하고 팀 내에서 몰래 공격과 기습 공격을 담당하고 있으며, 평균 수준을 훨씬 넘는 폭발 속도와 반응 능력을 가지고 있습니다."
,"「天之刃」部队的二号成员，擅长隐秘行动，在小队中负责潜入与奇袭，拥有远超平均水平的爆发速度与反应能力。\n与使用正攻法的「一天刃」千早配合默契，二人似乎是双胞胎姐妹，可以在战斗中发挥其他AG所不具备的优势，可以考虑将二人优先编入同一分队。","“천국의 칼날”부대의 두 번째 멤버는 스텔스 작전 능력이 뛰어나 팀 내 몰래 공격과 기습 공격을 담당하고 있으며, 평균 수준을 훨씬 능가하는 폭발 속도와 반응 능력을 가지고 있습니다.\n포워드 공격 방식을 사용하는 '원데이 블레이드'치하야와 협력하여 두 자매는 쌍둥이처럼 보이며, 전투에서 다른 AG가 갖지 못한 장점을 활용할 수 있습니다. 먼저 같은 팀."
,"「天鹅」玛格特是空降师团中一名较为特殊的成员，她的装备并不以火力见长，更偏向于帮助友方单位修复装甲，或提供额外的运算单元以进行武器超频工作等等。\n目前不仅是空降师团，纵观奥托露娜与阵线联合的所有\nAG，能够辅助队友的成员都只占总数的10%不到，具备修复能力的玛格特更是占据着独特的战术定位。","“백조”마고는 공수 사단의 상대적으로 특별 회원이다. 그녀의 장비는 화력 좋은 것이 아니라 더 많은 도움이 아군 유닛의 수리 갑옷에 경사 또는 등 무기 오버 클러킹 작업을위한 추가 컴퓨팅 장치를 제공한다.\n현재는 공수 사단뿐 아니라 오토 루나와 전선이 통일 된\n팀원을 도울 수있는 AG는 전체의 10 %미만을 차지하고 수리 능력이있는 마고는 독특한 전술적 위치를 차지합니다."
,"「天鹅」玛格特，性格怪异的辅助型AG，团队协调性较差，指挥时需要注意。","이상한 성격의 보조 AG 인 “Swan”Margot은 팀 조정력이 좋지 않아 지휘 할 때주의가 필요합니다."
,"「天鹅」玛格特，暂时迁徙到这个舰队里了。你就是指挥官？呵，看起来跟别的人类没什么两样嘛。","“Swan”Margot은 일시적으로이 함대로 이동했습니다. 당신은 지휘관입니까? 오, 다른 인간과 다르지 않습니다."
,"「天鹅」玛格特，空降师团所属的辅助型AG，全身采用轻装甲设计，能够在保持低能耗的情况下，长时间发挥优秀的辅助性能。","Airborne Division의 보조 AG 인 “Swan”Margot은 몸 전체에 가벼운 장갑 디자인을 적용하여 낮은 에너지 소비를 유지하면서 오랫동안 우수한 보조 성능을 제공 할 수 있습니다."
,"「天鹅」玛格特，空降师团所属的辅助型AG，全身采用轻装甲设计，能够在保持低能耗的情况下，长时间发挥优秀的辅助性能。\n但是根据其他队员的报告，玛格特性格怪异，团队协调性较差，指挥时需要注意。","Airborne Division의 보조 AG 인 “Swan”Margot은 몸 전체에 가벼운 장갑 디자인을 적용하여 낮은 에너지 소비를 유지하면서 오랫동안 우수한 보조 성능을 제공 할 수 있습니다.\n하지만 다른 팀원들의보고에 따르면 마고의 특성이 이상하고 팀 코디가 나쁘기 때문에 지휘 할 때주의가 필요하다."
,"「天鹅绒」释放特殊立场，为全体己方目标清除<color=#207cef>1</color>个减益状态，<color=#e49c00>根据目标最大生命值</color>为目标<color=#009b12>恢复生命值</color>。","“Velvet”은 자신의 모든 대상에 대해 <color=#e49c00> 대상의 최대 체력에 따라 </ color> 대상 <color =>에 대한 <color=#207cef> 1 </ color> 디버프 상태를 제거하는 특별한 위치를 해제합니다. #009b12> 건강 </ 컬러>를 복원합니다."
,"「天鹅绒」释放特殊立场，为全体己方目标清除<color=#207cef>1</color>个减益状态，<color=#e49c00>根据目标最大生命值</color>为目标<color=#009b12>恢复生命值</color>；赋予自身<color=#207cef>速度上升</color>状态，持续<color=#207cef>1</color>回合。","“벨벳”출시 특별한 위치는 <색상=#207cef> 1 </ 색상> 모두 자신의 목표에 대한 디버프 상태, <색상=#e49c00> 대상의 최대 생명력에 따라 </ 컬러> 대상으로> 복원 생활 취소 value </ color>; <color=#207cef> 1 </ color> 라운드에 대해 <color=#207cef> 속도 증가 </ color> 상태를 제공합니다."
,"「奥托露娜骑士团」的一员，使用一对机械斧战斗的白银骑士。","한 쌍의 기계식 도끼로 싸우는은 기사 “오토 루나의 기사”의 일원."
,"「奥托露娜骑士团」的一员，使用一对机械斧战斗的白银骑士。\n身体能力优秀，动作敏捷，强大的腕力时常能够斩获出色的战绩。然而与文静的表面印象相反，维尔贝娜偶尔会在未经同意的情况下擅自行动，指挥作战时必须多加注意。","한 쌍의 기계식 도끼로 싸우는은 기사 “오토 루나의 기사”의 일원.\n뛰어난 신체 능력, 민첩한 움직임, 강한 손목 강도는 종종 뛰어난 기록을 얻을 수 있습니다. 그러나 Wen Jing의 피상적 인 인상과 달리 Verbena는 때때로 허가없이 행동하며 작전을 지휘 할 때 더 많은주의를 기울여야합니다."
,"「奥托露娜骑士团」的一员，使用大盾和单手剑战斗的白银骑士。","큰 방패와 한손 검으로 싸우는은 기사 “오토 루나의 기사”의 일원."
,"「奥托露娜骑士团」的一员，使用大盾和单手剑战斗的白银骑士。\n奈莫菲拉具备值得信赖的作战能力，并因性格所致，战斗风格以防守为主。遵循着“骑士的仁爱”，她将年轻的成员们定为守护目标，时刻保证她们平安凯旋。","큰 방패와 한손 검으로 싸우는은 기사 “오토 루나의 기사”의 일원.\nNeimofira는 믿을 수있는 전투 능력을 가지고 있으며 그의 성격 때문에 그의 전투 스타일은 주로 방어 적입니다. “기사의 자비”에 이어 젊은 멤버들을 수호의 목표로 삼고 항상 승리를 보장했다."
,"「奥托露娜骑士团」组建初期就响应号召的奥托露娜骑士，对女王拥有着绝对的忠诚。","“Otto Luna Knights”의 구성 초기에 부름에 응한 Otto Luna 기사들은 여왕에 대한 절대적인 충성을 가지고 있습니다."
,"「奥托露娜骑士团」组建初期就响应号召的奥托露娜骑士，对女王拥有着绝对的忠诚。\n看似身材娇小，但拥有与「粉鸢骑士」希尔维娅对等的实力，擅长在狭隘的地形中进行混战。担任着白银骑士团的旗手的职务，喜欢自作主张地发号施令。","“Otto Luna Knights”결성 초기에 부름에 응한 Otto Luna 기사들은 여왕에 대한 절대적인 충성심을 가지고 있습니다.\n몸집이 작은 것 같지만 “분홍 연 기사”실비아와 같은 힘을 가지고 있으며 좁은 지형에서의 전투에 능숙합니다. Silver Knights의 표준 무기명으로 일하면서 그는 자신의 방식으로 명령을 내리는 것을 좋아합니다."
,"「守护者」的职责就是为了守护同伴……这其中当然也包括您，指挥官，我会为了守护您而战。","“가디언”의 임무는 당신의 동료를 보호하는 것입니다 ... 물론 여기에는 당신도 포함됩니다, 사령관 님, 당신을 보호하기 위해 싸울 것입니다."
,"「将军」不喜欢别人碰它，当心你的手。","“장군”은 다른 사람들이 그것을 만지는 것을 좋아하지 않습니다. 손을 조심하십시오."
,"「将军」的锋刃，出自千锤百炼。","“일반”의 칼날은 수천 명의 성질에서 나옵니다."
,"「山猫小队」所属战姬技能升级都会用到的道具。","“Lynx Squad”는 워걸의 스킬을 업그레이드하는 데 사용되는 아이템입니다."
,"「山猫小队」的成员在看到“猫罐头”的那一刻，会完全忽视“禁止舔食”的规定。","“Lynx Squad”의 멤버들은 “고양이 캔”을 보는 순간 “No licking”규칙을 완전히 무시합니다."
,"「巧织夜雀」纱卡布拉，二期「鹰身女妖」的队长，带领队员们一同为你提供协助……说是这么说，但其实根本没有人听我指挥，你还是别太期待比较好，唉……","“Night Weaver”Sakabra, “Harpy”2 단계의 주장이 팀을 이끌고 도움을 제공했습니다 ... 나는 그렇게 말했지만 사실 아무도 내 명령을 듣지 않습니다. 너무 많이하지 마십시오. 더 기대하고 한숨 ..."
,"「库塔纳」是艾莉卡同学帮我起的名字，意思是“无锋剑”，“慈悲之剑”……很温柔的名字对吧？她总是这样，把我想象得太好了……","“쿠타 나”는 동급생 에리카가 저를 도와 준 이름입니다. “칼날이 없다”, “자비의 검”을 의미합니다 ... 아주 부드러운 이름 이지요? 그녀는 항상 이것을하고 나를 너무 잘 상상한다 ..."
,"「御巫折鹤」千羽，「鹰身女妖」的五号成员，最大的特点是精神感应装置的应用，不但拥有控制无人兵器「纸鹤」的能力，还可以利用脑波加强射击的精准度。","“Harpy”의 다섯 번째 멤버 인 “Yu Wu Zhehe”Chiba, 가장 큰 특징은 사이코 감지 장치의 응용 프로그램이며 무인 무기 “종이학”을 제어 할 수있을뿐만 아니라 뇌파를 사용하여 촬영. 정확도를 강화."
,"「御巫折鹤」千羽，「鹰身女妖」的五号成员，最大的特点是精神感应装置的应用，不但拥有控制无人兵器「纸鹤」的能力，还可以利用脑波加强射击的精准度。\n同时，千羽性格坚毅，意志力卓越，是鹰身女妖中为数不多的将守护他人作为自己信念的AG，非常适合参与城市守卫战。","“Harpy”의 다섯 번째 멤버 인 “Yu Wu Zhehe”Chiba, 가장 큰 특징은 사이코 감지 장치의 응용 프로그램이며 무인 무기 “종이학”을 제어 할 수있을뿐만 아니라 뇌파를 사용하여 촬영. 정확도를 강화.\n동시에, Qianyu는 인내심과 뛰어난 의지력을 가지고 있으며 다른 사람을 자신의 신념으로 보호하는 Harpy에서 몇 안되는 AG 중 하나이며 도시 경비 전쟁에 참여하기에 매우 적합합니다."
