Confirmed,Source,KOR
,"作为骨架学院的客座教官，缇安特除了在前线参战，还会抽空前往骨架学院授课。她轻松愉快的课堂环境吸引了许多骨架学院的学生，甚至连和辅助型AG不沾边的学生也会主动去旁听。\n可惜最近战事频发，她前往骨架学院的机会也因此变少了，这让她感到遗憾。","골조아카데미 객원교관인 티안테는 전선 참전뿐 아니라 틈틈이 골조아카데미를 찾아 강의를 한다.그녀의 쾌활한 수업환경은 보조 AG와 관계없는 학생들까지 방청할 정도로 골격학원생들이 몰리고 있다.\n아쉽게도 최근 전쟁이 잦아지면서 골격학원을 찾을 기회가 줄어든 것이 아쉬웠다."
,"作为教官的姐姐给德拉建立了一道难以逾越的高墙。从小，德拉就经常被其他人拿来与自己的姐姐进行比较。即使进入了骨架学院，德拉也总是在姐姐的“阴影”之下。\n但付出的汗水不会背叛德拉，大家都能确切地感受到，就算是畏手畏脚的她，也在一天一天地接近自己的姐姐。\n总有一天，德拉能给姐姐交出一份完美的答卷吧。","교관인 누나는 드라에게 넘을 수 없는 높은 담을 쌓았다.어릴 때부터 델라는 언니와 비교당하는 일이 잦았다.골격학원에 들어가도 늘 언니의 그늘 아래 있는 델라. \n하지만 흘린 땀방울이 델라를 배신하지 않고, 주눅이 든 그녀도 하루하루 누나에게 다가간다는 것을 확실히 느낄 수 있다. \n언젠가는 델라가 언니에게 완벽한 답안지를 줄 수 있을 것이다."
,"作为人工脊椎的实验体，卡西接受改造手术的时间远比其他山猫小队的成员更早。\n对于大多数山猫小队成员来说，卡西的资格明显要老上一些，但卡西不仅完全没有前辈的样子，甚至对后辈凯蒂言听计从，和缇米一起对其他AG和指挥官整了许多恶作剧。\n但卡西偶尔会引起缇米的不满，这到底是为什么呢？","인공 척추의 실험체인 카시는 다른 링스소대원들보다 훨씬 먼저 수술을 받았다.\n대부분의 링스소대원들에게 카시는 분명히 나이가 들었지만, 카시는 선배의 모습은 물론 후배 케이티에게도 말을 잘 듣고, 티티미와 함께 다른 AG와 지휘관들에게 장난을 많이 쳤다.\n그래도 캐시는 왜 티티미에게 불만을 사기도 했을까?"
,"但强大的力量往往伴随着巨大的代价，使用脑波来控制兵装，意味着每次使用都会对操控者的大脑造成负担。当时在所有的鹰身女妖的候选成员中，也只有千羽通过了脑波稳定性的检测，这也间接说明了千羽的专注度远超他人。\n不过阵线的资料中还反复提及，即使是千羽，也常常会在战斗后表现出精神衰弱的迹象……","그러나 강력한 힘에는 막대한 대가가 따르기 때문에 뇌파를 사용해 병장을 제어하는 것은 사용할 때마다 조종자의 뇌에 부담을 준다는 것을 의미한다.당시 응신녀 도깨비 후보군 가운데서도 천우만 뇌파 안정성 검사를 통과했다는 것은 천우의 집중도가 남들보다 월등히 높다는 것을 간접적으로 말해주고 있다. \n그러나 전선 자료에는 천우도 전투 후 정신적으로 쇠약해지는 모습을 자주 보였는데…"
,"但我们还有任务尚未完成，请尽快返回战场吧！","그러나 아직 미완성이 남아 있으니 가능한 한 빨리 전장으로 돌아가 주십시오!"
,"位置航点","위치항로"
,"位置01","위치 01"
,"低","낮다"
,"体力","체력"
,"体力上限","체력 상한선"
,"体验关卡不能更换队员","관문, 선수 교체 불가 체험"
,"作为「鹰身女妖」专门研发的空对地大火力AG，有着\n「爆破金雉」称号的菲比在实战中的表现不凡。据说菲比正是靠着与生俱来的精准投掷技术，才从众多的候选者中脱颖而出，成为「鹰身女妖」三号机。\n不过，她本人似乎有些排斥自己的天赋，甚至对战斗产生厌恶，怎么看都和鹰身女妖的其他成员不太一样。","'매신녀 요정'이 전문적으로 개발한 공대지 대화력AG로, \n[금치 폭파]라는 별명을 가지고 있는 피비는 실전에서의 활약이 대단했다.피비는 타고난 정교한 투척 기술 덕분에 많은 후보자들 중에서 선발되어 '매신녀 요괴' 3호기가 되었다고 한다. \n하지만, 본인은 자신의 재능을 약간 배척하고 심지어는 전투에 혐오감을 느끼는 것 같다. 어떻게 보면 매신녀 요괴의 다른 멤버들과는 다르다."
,"作战人员","전투원"
,"作战信息","작전 정보"
,"作战开启时间","작전 개시 시간"
,"作战情报","작전 정보"
,"佩戴者 ON","착용자 ON"
,"佩戴者ON","착용자 ON"
,"使用中","사용 중"
,"使用微信登录","위챗으로 로그인하기"
,"使用推荐战姬可获得加成：","추천 전희를 사용하면 추가 할당을 받을 수 있습니다:"
,"使用钻石购买 50体力","다이아몬드로 체력 50 구매"
,"使用QQ登录","QQ 로그인 사용"
,"使用","사용하다."
,"使用体力","체력을 사용하다"
,"使用金币使此次战斗战姬效能提升100%","금화 사용으로 이번 전투희 효과 100%향상"
,"保存到本地","로컬로 저장"
,"保存","저장하다."
,"保存并应用","저장하고 적용하기"
,"保存设置","설정 저장"
,"信仰对于戈雅来说，既是驱使她战斗的动力，也是对她的枷锁。战争对戈雅的精神造成了不可逆转的伤害，即便是锻米尔学会也对此无计可施。\n平时的戈雅非常安静，甚至有些沉默寡言。她很少会和同伴们在一起，大多数时间都是在僻静的房间一个人默默祷告。但当戈雅面对傀儡时，就会展露出狂暴狰狞的一面，即使身为她的友军，也会被吓得退避三舍。\n精神状态不稳定让戈雅非常需要有人来引导她，将这份恐怖的力量用于正途。","신앙은 그녀를 싸우게 하는 동력이자 족쇄였다.전쟁은 고야의 정신에 돌이킬 수 없는 상처를 입혔고, 단조미르학회에서도 이에 대한 방도가 없었다.\n평소의 고야는 다소 과묵할 정도로 조용했다.동료들과 함께 하는 일이 드물었고, 대부분 으슥한 방에서 혼자 기도했다.그러나 고야는 괴뢰와 마주할 때 흉악한 모습을 보였고, 그의 우군이라도 겁을 먹고 피신했다.\n정신상태가 불안정해 고야는 그녀를 이끌어 줄 사람이 필요했고, 그 공포의 힘을 정도를 이용했다."
,"保留了胡萝卜中队最传统的底子——对胡萝卜的喜爱，不过安迪并不是梅尔和「重锤兔」托妮那种生食派，她更喜欢将胡萝卜榨成胡萝卜汁。\n正常来说，大家更容易接受胡萝卜汁，只是安迪制作的胡萝卜汁不是有着奇怪的颜色就是反射着诡异的荧光，实在让人不敢恭维。","당근중대의 가장 전통적인 밑바탕인 당근에 대한 애착을 유지하고 있지만, 앤디는 멜이나 '중추토끼' 토니 같은 생식파가 아니라 당근 즙을 내는 것을 더 좋아한다. \n정상적으로는 당근 주스를 더 쉽게 받아들일 수 있지만, 앤디가 만든 당근 주스는 이상한 색을 띠거나 기괴한 형광을 반사하고 있어 엄두가 나지 않는다."
,"信息","정보"
,"信息未录入","정보가 입력되지 않았습니다."
,"信息流","정보의 흐름"
,"修复","복구하다"
,"修改徽章","배지 수정"
,"修改边框","경계선 수정"
,"修罗","수라"
,"傀儡师","괴뢰사"
,"傀儡群","괴뢰 떼"
,"值得一提的是，托妮的力气很大，在掰手腕比赛上托妮还未逢敌手。就算使用强化义肢，也统统不是托妮的对手，这也是托妮能在战场上表现得那么出色的原因。\n但这份力气要是发挥在后勤工作上，就会变成天灾般的打击。托妮所到之处都会变得一片狼藉，不过托妮似乎并没有注意到这件事……","특히 토니는 팔씨름에서 상대를 만나지 못할 정도로 힘이 세다.강화의지를 사용해도 토니의 상대가 되지 않는 것도 토니가 전장에서 뛰어난 활약을 할 수 있는 이유이다.\n하지만 이 힘이 후방근무에 발휘되면 천재지변이 될 수 있다.토니가 가는 곳마다 아수라장이 되곤 하는데 토니는 그걸 눈치채지 못한 것 같은데."
,"傀儡-竖琴师","꼭두각시-하금사"
,"元帅一阶","원수일계"
,"充能 5 回合","5라운드까지 충전할 수 있다."
,"光之翼","빛의 날개"
,"光圈科技装备箱","조리개 과학기술 장비함"
,"克罗娅斯本人声称，“观察队友”是她的个人喜好，然而她的“观察”行为包含私闯他人生活区域、擅自翻弄私人物品等，显然已经越过了合理的界线。\n更大的问题在于，克罗娅斯还用上了隐蔽行动的能力，即使偶尔被其他AG目击，往往也缺乏决定性的证据，最终只能口头警告了之。\n有知情人称，这种“卑鄙”的行为甚至帮助她成为了鹰身女妖。当时的她似乎用类似的手段调查了自己的竞争者，并针对竞争者制定对应的策略。","크로아스는 “동료를 관찰하는 것”이 자신의 취향이라고 주장하지만, 그의 “관찰”은 타인의 생활공간을 몰래 침입하고 물건을 제멋대로 만지는 등 합리적인 선을 넘은 것이 분명하다. \n의 더 큰 문제는 크로아스는 은닉적인 행동 능력도 사용했고, 간혹 다른 AG에게 목격되더라도 결정적인 증거가 없어 결국 구두로 경고할 수밖에 없었다. \n은 이러한 요괴한 행동을 방조했다고 한다. \n의 지인들은 말한다.당시 그는 비슷한 수법으로 자신의 경쟁자를 조사했고, 경쟁자에 대한 대응책을 마련하는 듯했다."
,"修罗究竟是什么人？\n——事到如今，还能用“人”这个字眼来指代她吗？","수라는 도대체 어떤 사람인가?\n-지금까지 '사람'이라는 말로 그녀를 지칭할 수 있을까?"
,"傲慢、自大、独断专行……帕芙妮丝的性格注定了她不会是个受欢迎的队友。\n不过经过长时间的观察，大家也渐渐发现她虽然自我中心，但也心胸宽广、慷慨大方。她绝不会吝啬对优秀事物的赞赏与夸奖，对于她所认可的战友，帕芙妮丝也乐于将自己的贵重物品分享给她们。\n","오만함, 잘난 척, 독선적. 파프니스의 성격은 그녀가 환영받는 동료가 될 수 없다는 것을 정한다.\n그러나 오랜 시간 관찰한 결과, 여러분도 그녀가 자기중심적이지만 마음이 넓고 관대함을 발견하게 되었다.그는 훌륭한 것에 대한 칭찬과 칭찬을 아끼지 않았고, 그가 인정한 전우들에게 파파니스는 자신의 귀중품을 기꺼이 나눠줬다."
,"克罗","크로"
,"免疫以下效果","면역 이하 효과"
,"免费","무료"
,"免费刷新","무료로 새로 고치다"
,"免费招募","무료모집"
,"免费7500","무료 7500"
,"兑换","태환"
,"兑换物品","물품을 태환하다"
,"全类型加成","전체 형식 추가"
,"全类型加成：","모든 형식 추가:"
,"全部","전부"
,"全部收取","전부수취"
,"全部清空","모두 비우기"
,"全部通关","일괄통관"
,"全部邮件: 999","모든 메일: 999"
,"全部领取","전부 수령하다"
,"公会建设","공회 건설"
,"公会系统暂未开放","노동조합 시스템 미개방"
,"公会","공회"
,"公会名字8个字","조합 이름 8자"
,"公告","공고하다"
,"共            次","모두"
,"关卡 10-1","관문 10-1"
,"关心","관심"
,"关注","관심을 가지다"
,"关于零四充满自毁倾向的作战风格，目前可以肯定的是“复仇”或许是最接近的原因，但远远不止“复仇”这么简单。\n这或许与她过去的重伤事件有关。可惜的是，阵线对于资料库的管控十分严格，即使向首脑提出特殊申请，也会以“没有必要”为由而拒绝检阅。\n但与此同时，首脑也承诺：“终有一天，她们会亲口告诉你真相。”\n这一天什么时候才能到来？","자파 성향이 강한 작전 스타일은 '복수'가 가장 근접한 이유일 수 있지만 '복수' 이상의 단순한 작전이다. \n 과거 중상 사건과 관련이 있을지도 모른다.안타깝게도 자료고에 대한 전선의 통제는 엄격해 정상에게 특별신청을 해도 “필요없다”며 검열을 거부한다.\n언제쯤 올까?"
