Confirmed,Category,Id,Source,KOR
,"Agstory","Agstory_content_107104","シャーロッテはオートルナ女王をとても崇拝し、熱狂的ですらある。彼女は小さいころから女王のそばにいて、民衆の前で見せる彼女の恥じらいと慎みを見てきた。高貴な王国の継承者として成長する姿を見てきた……女王に即位すると、シャーロッテも女王を守る騎士になろうと決意した。\n長年ともに過ごした影響で、シャーロッテは女王の言行をマネして、女王が大好きなリンゴ味のボンボンを食べたりするようになった。だが彼女が女王をマネて号令を発すると、大半はシルビアと衝突してしまう。","샤롯데는 오트루나 여왕을 매우 숭배하고 열광적이기도 하다.그녀는 어려서부터 여왕 곁에 있어 민중 앞에서 보여주는 그녀의 수줍음과 조심성을 보아왔다.고귀한 왕국의 계승자로서 성장하는 모습을 봐왔다…….여왕에 즉위하자 샤롯데도 여왕을 지키는 기사가 되겠다고 결심했다.\n오랜 시간 함께한 영향으로 샤롯데는 여왕의 언행을 따라하며 여왕이 가장 좋아하는 사과 맛 봉봉을 먹게 됐다.하지만 그녀가 여왕을 흉내내 구령을 내리면, 대부분은 실비아와 충돌해 버린다."
,"Agstory","Agstory_content_107105","シャーロッテを喜ばせるには、女王の美徳と知恵を賞賛すればよい。しかし、本当にシャーロッテに認めてもらうには、女王陛下やオートルナのために優れた貢献をする必要がある——例えば、ユニオン艦隊を率いて傀儡師を根絶やしにするなど。\nシャーロッテが認めた者には、リンゴ味のボンボンが分け与えられる。これはその人が自分とともに女王に最も忠誠を尽くし、最も頼もしい臣下となる資格がある事を意味する。","샬롯을 기쁘게 하려면 여왕의 미덕과 지혜를 칭찬하면 된다.하지만 진정으로 샬롯의 인정을 받으려면 여왕 폐하나 오토루나를 위해 훌륭한 공헌을 할 필요가 있다예를 들어 유니언 함대를 이끌고 괴뢰사를 뿌리뽑는 등.\n샤롯데가 인정한 자에게는 사과맛 봉봉을 준다.이는 그가 자신과 함께 여왕에게 가장 충성하고 가장 믿음직한 신하가 될 자격이 있음을 의미한다."
,"Agstory","Agstory_content_107901","エレキブレーズで戦うボブキャット小隊のメンバー。ほかの隊員と同様、人工脊椎を取りつけると、運動能力と反応速度が強化され優れた近接戦能力を手に入れた。\n普段のティミーはいつも寝ぼけた様子だが、戦場に入ると、軽やかな身のこなしで敵の攻撃をかわす。ブレーズを振り回し、軽々と数十人の敵を相手にする。","일렉트릭 브레이즈에서 싸우는 밥캣 소대 멤버.다른 대원들과 마찬가지로 인공척추를 달면 운동 능력과 반응 속도가 강화돼 뛰어난 근접전 능력을 얻었다.\n평소 티미는 항상 잠이 덜 깬 모습이지만 전장에 들어가면 가벼운 몸놀림으로 적의 공격을 피한다.브레이즈를 휘둘러 가볍게 수십 명의 적을 상대한다."
,"Agstory","Agstory_content_107902","ボブキャット小隊には、ティミーととても仲がよい2人の友人——「太刀キャット」ケイティと「クローキャット」キャシーがいる。\n3人は新しいトリオ——「やんちゃ三連星」を結成した。「ユニオン艦隊をひっくり返す」ことを目標に動き回り、多くの後方支援AGにとって最大の頭痛の種となった。","밥캣 소대에는 티미와 아주 친한 두 친구-타치캣 케이티와 크로캣 캐시가 있다.\n3명은 새로운 트리오-옹기종기 삼연성을 결성했다.「유니온 함대를 뒤엎는 것」을 목표로 움직여, 많은 후방 지원 AG에 있어서 최대의 골칫거리가 되었다."
,"Agstory","Agstory_content_107904","ケイティとティミーの仲は、キャシーの登場によって、微妙な変化が現れ始めた。\nケイティにとって、キャシーは単に自分がいたずらをする上で、とても便利に使えるバカだった。\nだがティミーから見ると、キャシーはケイティとの距離が近すぎた。ティミーは思わずキャシーに嫉妬してしまった。","케이티와 티미의 사이는 캐시의 등장으로 미묘한 변화가 나타나기 시작했다.\n케이티에게 캐시는 단순히 자신이 장난을 치는 데 있어서 매우 편리하게 사용할 수 있는 바보였다.\n하지만 티미가 보기에 캐시는 케이티와의 거리가 너무 가까웠다.티미는 그만 캐시를 질투하고 말았다."
,"Agstory","Agstory_content_107905","ティミーはケイティにもキャシーにも複雑な感情を抱いている。\nキャシーはケイティにとって何の意味もないことはティミーもわかっているが、心はキャシーを警戒している。だが普段のティミーはバカみたいなキャシーの面倒をよく見る。\nケイティのことになると、ティミーは多くの矛盾した感情がわいてくる。彼女は相当強い独占欲があるように見える。","티미는 케이티에게도 캐시에게도 복잡한 감정을 품고 있다.\n캐시는 케이티에게 아무 의미가 없다는 것을 티미도 알지만 마음은 캐시를 경계하고 있다.하지만 평소의 티미는 바보같은 캐시를 잘 돌본다.\n케이티의 일이 되면, 티미는 많은 모순된 감정을 느끼게 된다.그녀는 상당히 강한 독점욕이 있어 보인다."
,"Agstory","Agstory_content_108102","「四ノ刃」の身分を別にすれば、神楽の普段の言動は普通の成熟した女性そのものである。人付き合いが大好きで、いつもほかのAGと触れ合い、熱心に彼女たちを励ましている。この点だけでもほかの「天ノ刃」とはAGたちの心理的距離が開いている。「姉」たちと違って、神楽の表情、あるいは情緒はさらに豊かなものである。いつもほほ笑みを浮かべる彼女でも、他人には理解できない悲しい顔を見せることがある。","「네 칼날」의 신분을 달리하면, 카가라의 평상시 언동은 보통의 성숙한 여성 그 자체이다.사람 사귀기를 좋아하고, 항상 다른 AG와 접촉해, 열심히 그녀들을 격려하고 있다.이 점만으로도 다른 하늘의 칼날과는 AG들의 심리적 거리가 멀다.언니들과 달리 카가라의 표정, 혹은 정서는 더욱 풍부하다.늘 미소를 머금은 그녀라도 남들은 이해할 수 없는 슬픈 얼굴을 보일 때가 있다."
,"Agstory","Agstory_content_108103","なぎなたの舞は神楽が戦闘能力をさらに発揮するために専門に習得したスキルだが、詩歌は彼女が自然と好むようになった。神楽は特に「運命」に関する詩歌を好んでいるらしい。神楽の年齢は非公表で、見た目は花盛りの乙女だが、彼女はいい年をした婦人で、とっくに自分の運命の方向をわきまえている。\n神楽のこの徹底した「自己認識」は、心配せざるを得ない。","나기나타 춤은 가구라가 전투능력을 더욱 발휘하기 위해 전문적으로 습득한 기술이지만 시가는 그녀가 자연스럽게 좋아하게 됐다.카가쿠는 특히 운명에 관한 시가를 좋아하는 것 같다.가구라의 나이는 비공표이고 겉보기에는 꽃다운 처녀지만 그녀는 나이깨나 먹은 여자로 벌써 자기 운명의 방향을 분별하고 있다.\n카구라의 이 철저한 자기인식은 걱정하지 않을 수 없다."
,"Agstory","Agstory_content_108104","「天ノ刃」の中で、神楽の性格は一般人に最も近い。そのため彼女には一般人と同じ「欠点」もある。「姉」たちが稽古に励んでいる間、彼女はこっそりレストランで限定グルメを食べる。天気が悪いと、彼女はいつも感傷的なため息をつく。大切な人の誕生日が近づくと、彼女は何よりも真剣にプレゼントを用意する……\n神楽はあまりにもまともで、精神的な増幅も抑制も必要ないほどまともで、まるで……彼女の方がまともでないように思える。","「하늘의 칼날」 가운데, 카구라의 성격은 일반인에 가장 가깝다.그래서 그에게는 일반인과 똑같은 결점도 있다.언니들이 연습하는 동안 그는 몰래 레스토랑에서 한정식 식당을 먹는다.날씨가 나쁘면 그는 늘 감상적인 한숨을 내쉰다.소중한 사람의 생일이 가까워지면 그녀는 무엇보다도 진지하게 선물을 준비한다…….\n카구라(神樂)는 너무나 제대로 되어 있어서 정신적인 증폭도 억제도 필요없을 정도로 제대로 되어 있어서 마치……그녀가 더 제 정신이 아닌 것 같아."
,"Agstory","Agstory_content_108302","リディアは「アネキ」——「コンスル」コーネリアについて行くために「復興者」に入ったが、実際のところ、彼女は「アーミー」に入る実力は十分に持っている。\nその実力を自分でも誇り、彼女は常にアカデミーオブドールズの規律を無視し、教官から「不まじめ」な学生と見られている。何度教官から罰を受けても、まったく気にしない様子である。","리디아는 아네키 콘술 코넬리아를 따라가기 위해 부흥자에 들어갔지만 실제로 그녀는 아미에게 들어갈 실력은 충분히 있다.\n그 실력을 스스로도 자랑하며 그녀는 항상 아카데미 오브 돌스의 규율을 무시하고 교관들로부터 고지식한 학생으로 여겨진다.몇 차례 교관으로부터 벌을 받아도 아랑곳하지 않는 눈치다."
